show_id,title,director,cast,date_added,release_year,rating,duration,complexity,Documentaries,Children & Family Movies,Cult Movies,Stand-Up Comedy,Thrillers,Independent Movies,Dramas,Movies,International Movies,LGBTQ Movies,Romantic Movies,Sports Movies,Horror Movies,Music & Musicals,Classic Movies,Action & Adventure,Comedies,Sci-Fi & Fantasy,Faith & Spirituality
s2147,The Lost Husband,Vicky Wight,"Leslie Bibb, Josh Duhamel, Nora Dunn, Sharon Lawrence, Callie Hope Haverda, Roxton Garcia",2020-08-10,2020,PG-13,110,13,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
s2155,Stars in the Sky: A Hunting Story,Steven Rinella,Steven Rinella,2020-08-07,2018,TV-14,69,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2156,The Magic School Bus Rides Again Kids In Space,Richard Weston,"Kate McKinnon, Matthew Mucci, Mikaela Blake, Gabby Clarke, Roman Lutterotti, Leke Maceda-Rustecki, Birva Pandya, Lynsey Pham, Kaden Stephen",2020-08-07,2020,TV-Y,46,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s2160,Work It,Laura Terruso,"Sabrina Carpenter, Jordan Fisher, Liza Koshy, Keiynan Lonsdale, Michelle Buteau, Drew Ray Tanner",2020-08-07,2020,TV-14,94,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s2168,Malibu Rescue: The Next Wave,Savage Steve Holland,"Ricardo Hurtado, Breanna Yde, Jackie R. Jacobson, Abby Donnelly, Alkoya Brunson, Jeff Meacham, Ella Gross, Carlos Sanson, JT Neal, Camaron Engels, Kirrilee Berger",2020-08-04,2020,TV-G,71,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s2170,Sam Jay: 3 In The Morning,Kristian Mercado,Sam Jay,2020-08-04,2020,TV-MA,64,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2172,Almost Love,Mike Doyle,"Scott Evans, Augustus Prew, Kate Walsh, Michelle Buteau, Zoë Chao, Patricia Clarkson, Colin Donnell, Christopher Gray",2020-08-02,2020,TV-MA,92,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
s2173,Killing Hasselhoff,Darren Grant,"Ken Jeong, David Hasselhoff, Jim Jefferies, Jon Lovitz, Rhys Darby, Dan Bakkedahl, Jennifer Ikeda, Will Sasso, Colton Dunn",2020-08-01,2017,R,80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s2177,Rogue Warfare: The Hunt,Mike Gunther,"Will Yun Lee, Jermaine Love, Rory Markham, Bertrand-Xavier Corbi, Katie Keene, Fernando Chien, Gina DeCesare, Michael Blalock, Chris Mulkey, Stephen Lang",2020-08-01,2020,R,104,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s2189,Sugar High,Ariel Boles,Hunter March,2020-07-31,2020,TV-G,44,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s2203,Banana Split,Ben Kasulke,"Hannah Marks, Liana Liberato, Dylan Sprouse, Luke Spencer Roberts, Jessica Hecht, Addison Riecke, Meagan Kimberly Smith, Haley Ramm",2020-07-26,2020,TV-MA,84,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
s2209,Dragons: Rescue Riders: Secrets of the Songwing,"Greg Rankin, TJ Sullivan","Noah Kaye Bentley, Brennley Brown, Zach Callison, Nicolas Cantu, Skai Jackson, Marsai Martin, Andre Robinson, Carlos Alazraqui, Renée Elise Goldsberry",2020-07-24,2020,TV-Y,46,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s2233,Fatal Affair,Peter Sullivan,"Nia Long, Omar Epps, Stephen Bishop, Maya Stojan, Aubrey Cleland, Carolyn Hennesy",2020-07-16,2020,TV-14,90,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2251,The Old Guard,Gina Prince-Bythewood,"Charlize Theron, KiKi Layne, Marwan Kenzari, Luca Marinelli, Harry Melling, Van Veronica Ngo, Matthias Schoenaerts, Chiwetel Ejiofor",2020-07-10,2020,R,126,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s2258,Mucho Mucho Amor: The Legend of Walter Mercado,"Cristina Costantini, Kareem Tabsch",Walter Mercado,2020-07-08,2020,TV-14,96,13,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
s2260,The Long Dumb Road,Hannah Fidell,"Tony Revolori, Jason Mantzoukas, Taissa Farmiga, Grace Gummer, Ciara Bravo, Casey Wilson, Pamela Reed, Ron Livingston",2020-07-08,2018,R,91,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
s2284,Only,Takashi Doscher,"Freida Pinto, Leslie Odom Jr., Chandler Riggs, Jayson Warner Smith, Joshua Mikel, Mark Ashworth, Tia Hendricks, Richard Hempton, Noor Naghmi, Maggie Parto",2020-07-05,2019,TV-MA,97,16,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
s2295,Desperados,LP,"Nasim Pedrad, Anna Camp, Lamorne Morris, Heather Graham, Robbie Amell, Sarah Burns, Jessica Chaffin",2020-07-03,2020,TV-MA,107,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
s2316,The F**k-It List,Michael Duggan,"Eli Brown, Madison Iseman, Marcus Scribner, Jerry O'Connell, Karan Brar, Tristan Lake Leabu, Peter Facinelli, Natalie Zea",2020-07-01,2019,TV-MA,103,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s2322,George Lopez: We'll Do It For Half,Troy Miller,George Lopez,2020-06-30,2020,TV-MA,52,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2331,Eurovision Song Contest: The Story of Fire Saga,David Dobkin,"Will Ferrell, Rachel McAdams, Dan Stevens, Melissanthi Mahut, Mikael Persbrandt, Ólafur Darri Ólafsson, Graham Norton, Demi Lovato, Pierce Brosnan",2020-06-26,2020,PG-13,124,15,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
s2346,Eric Andre: Legalize Everything,Eric Notarnicola,Eric André,2020-06-23,2020,TV-MA,52,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2351,Woodshock,"Kate Mulleavy, Laura Mulleavy","Kirsten Dunst, Joe Cole, Pilou Asbæk, Jack Kilmer, Steph DuVall, Susan Traylor, Joel McCoy, Michael Pavlicek",2020-06-21,2017,R,101,14,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s2357,Feel the Beat,Elissa Down,"Sofia Carson, Wolfgang Novogratz, Donna Lynne Champlin, Eva Hauge, Rex Lee, Brandon Kyle Goodman, Lidya Jewett, Sadie Lapidus, Johanna Colón, Shaylee Mansfield, Shiloh Nelson, Justin Allan, Carina Battrick, Kai Zen, Marissa Jaret Winokur, Enrico Colantoni, Dennis Andres",2020-06-19,2020,TV-G,110,15,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
s2381,Riding Faith,Paco Aguilar,"John Schneider, T.C. Stallings, Grace Van Dien, Marisa Brown, Jimmy Deshler",2020-06-17,2020,TV-PG,81,14,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
s2383,The Darkness,Greg McLean,"Kevin Bacon, Radha Mitchell, David Mazouz, Lucy Fry, Matt Walsh, Jennifer Morrison, Parker Mack, Paul Reiser, Ming-Na Wen, Tara Lynne Barr",2020-06-16,2016,PG-13,92,13,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
s2394,Da 5 Bloods,Spike Lee,"Delroy Lindo, Jonathan Majors, Clarke Peters, Norm Lewis, Isiah Whitlock Jr., Mélanie Thierry, Paul Walter Hauser, Jasper Pääkkönen, Johnny Nguyen, Chadwick Boseman",2020-06-12,2020,R,156,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
s2398,Jo Koy: In His Elements,Michael McKay,"Jo Koy, Andrew Lopez, Joey Guila, Andrew Orolfo",2020-06-12,2020,TV-MA,55,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2408,Middle Men,George Gallo,"Luke Wilson, Giovanni Ribisi, Gabriel Macht, James Caan, Jacinda Barrett, Kevin Pollak, Laura Ramsey, Rade Serbedzija, Terry Crews, Kelsey Grammer",2020-06-10,2009,R,113,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
s2412,Before I Fall,Ry Russo-Young,"Zoey Deutch, Halston Sage, Erica Tremblay, Logan Miller, Cynthy Wu, Kian Lawley, Jennifer Beals, Medalion Rahimi, Diego Boneta, Elena Kampouris, Liv Hewson, G. Hannelius, Nicholas Lea, Claire Margaret Corlett, Roan Curtis",2020-06-08,2017,PG-13,98,14,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
s2417,The Night Clerk,Michael Cristofer,"Tye Sheridan, Ana de Armas, Helen Hunt, John Leguizamo, Johnathon Schaech, Jacque Gray",2020-06-06,2020,R,90,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s2420,Big Stone Gap,Adriana Trigiani,"Ashley Judd, Patrick Wilson, Whoopi Goldberg, John Benjamin Hickey, Jane Krakowski, Judith Ivey, Jasmine Guy, Chris Sarandon, Anthony LaPaglia, Jenna Elfman, Angelina Fiordellisi, Mary Testa, Dagmara Dominczyk, Mary Pat Gleason, Joe Inscoe, James Hampton, Paul Wilson",2020-06-05,2014,PG-13,103,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
s2425,The Last Days of American Crime,Olivier Megaton,"Edgar Ramírez, Michael Pitt, Anna Brewster, Patrick Bergin, Sharlto Copley, Brandon Auret, Tamer Burjaq, Terence Maynard, James Richard Marshall",2020-06-05,2020,TV-MA,149,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
s2431,Lady Bird,Greta Gerwig,"Saoirse Ronan, Laurie Metcalf, Tracy Letts, Lucas Hedges, Timothée Chalamet, Beanie Feldstein, Lois Smith, Stephen Henderson, Odeya Rush, Jordan Rodrigues",2020-06-03,2017,R,94,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
s2455,The Disaster Artist,James Franco,"James Franco, Dave Franco, Seth Rogen, Josh Hutcherson, Ari Graynor, Alison Brie, Jacki Weaver, Zac Efron, Hannibal Buress, Jason Mantzoukas, Nathan Fielder, Paul Scheer, Megan Mullally, Sharon Stone, Tommy Wiseau",2020-06-01,2017,R,104,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
s2472,Uncut Gems,"Josh Safdie, Benny Safdie","Adam Sandler, LaKeith Stanfield, Kevin Garnett, Julia Fox, Idina Menzel, Eric Bogosian, Judd Hirsch, Abel Tesfaye",2020-05-25,2019,R,135,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s2480,The Lovebirds,Michael Showalter,"Issa Rae, Kumail Nanjiani, Paul Sparks, Anna Camp, Kyle Bornheimer, Nicholas X. Parsons, Andrene Ward-Hammond, Catherine Cohen, Barry Rothbart",2020-05-22,2020,R,87,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
s2495,Ben Platt Live from Radio City Music Hall,"Alex Timbers, Sam Wrench",Ben Platt,2020-05-20,2020,TV-PG,85,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s2498,I Will Follow,Ava DuVernay,"Salli Richardson-Whitfield, Michole Briana White, Omari Hardwick, Tracie Thoms, Dijon Talton, Damone Roberts, Blair Underwood, Beverly Todd",2020-05-20,2010,TV-14,80,13,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
s2541,The Wrong Missy,Tyler Spindel,"David Spade, Lauren Lapkus, Nick Swardson, Geoff Pierson, Jackie Sandler, Sarah Chalke, Rob Schneider, Chris Witaske, Joe Anoa'i, Molly Sims",2020-05-13,2020,TV-MA,90,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
s2544,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,Claire Scanlon,"Ellie Kemper, Jane Krakowski, Tituss Burgess, Carol Kane, Jon Hamm, Daniel Radcliffe, Lauren Adams, Sara Chase, Sol Miranda, Amy Sedaris, Mike Carlsen, Dylan Gelula, Chris Parnell, Heidi Gardner, Jack McBrayer, Zak Orth, Fred Armisen, Johnny Knoxville",2020-05-12,2020,TV-14,190,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s2548,Have a Good Trip: Adventures in Psychedelics,Donick Cary,"Nick Offerman, Adam Scott",2020-05-11,2020,TV-MA,86,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2550,John Henry,Will Forbes,"Terry Crews, Ludacris, Jamila Velazquez, J.J. Soria, Ken Foree, Daffany Clark, Kimberly Hébert-Gregory, Tyler Alvarez",2020-05-09,2020,R,92,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s2560,Becoming,Nadia Hallgren,Michelle Obama,2020-05-06,2020,PG,89,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2562,Jerry Seinfeld: 23 Hours To Kill,Joe DeMaio,Jerry Seinfeld,2020-05-05,2020,TV-PG,61,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2567,Bennett's War,Alex Ranarivelo,"Michael Roark, Trace Adkins, Ali Afshar, Allison Paige, Tony Panterra, Brando Eaton, Hunter Clowdus, Michael King",2020-05-02,2019,PG-13,94,14,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
s2571,Lady Driver,Shaun Paul Piccinino,"Grace Van Dien, Sean Patrick Flanery, Christina Moore, Casper Van Dien, Amanda Detmer, John Ducey, Matthew Joel Kranyak, David Gridley",2020-05-02,2019,PG,104,12,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
s2572,Mike Birbiglia: My Girlfriend's Boyfriend,Seth Barrish,Mike Birbiglia,2020-05-02,2013,TV-14,76,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2573,Roped,Shaun Paul Piccinino,"Josh Swickard, Casper Van Dien, Lorynn York, Christina Moore, John Schneider, Michael Roark, Shane Graham, Cooper Lundeen, Javicia Leslie, Spencer Neville",2020-05-02,2020,PG,90,12,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
s2574,The Stand at Paxton County,Brett Hedlund,"Jacqueline Toboni, Michael O'Neill, Tyler Jacob Moore, Christopher McDonald, Sean O'Bryan, Blake Sheldon, Zoe Kanters, Greg Perrow, Tanner Thomason",2020-05-02,2020,R,103,14,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s2577,All Day and a Night,Joe Robert Cole,"Jeffrey Wright, Ashton Sanders, Regina Taylor, Yahya Abdul-Mateen II, Isaiah John, Kelly Jenrette, Shakira Ja-nai Paye",2020-05-01,2020,R,122,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s2578,Cracked Up: The Darrell Hammond Story,Michelle Esrick,Darrell Hammond,2020-05-01,2018,TV-MA,97,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2580,Go! Go! Cory Carson: The Chrissy,"Alex Woo, Stanley Moore","Alan C. Lim, Maisie Benson, Kerry Gudjohnsen, Terrance Smith, Paul Killam, Omari Weaver, Ella Joy Ballesteros, Smith Foreman, Stanley Moore",2020-05-01,2020,TV-Y,42,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s2583,Madagascar: Escape 2 Africa,"Eric Darnell, Tom McGrath","Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Sacha Baron Cohen, Cedric the Entertainer, Andy Richter, Bernie Mac, Alec Baldwin, Sherri Shepherd",2020-05-01,2008,PG,91,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s2592,The Half Of It,Alice Wu,"Leah Lewis, Daniel Diemer, Alexxis Lemire, Wolfgang Novogratz, Collin Chou, Becky Ann Baker, Enrique Murciano, Macintyre Dixon, Catherine Curtin",2020-05-01,2020,PG-13,105,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
s2593,The Heartbreak Kid,"Bobby Farrelly, Peter Farrelly","Ben Stiller, Michelle Monaghan, Jerry Stiller, Malin Akerman, Stephanie Courtney, Rob Corddry, Carlos Mencia, Ali Hillis, Danny McBride, Scott Wilson",2020-05-01,2007,R,116,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
s2598,Dangerous Lies,Michael M. Scott,"Camila Mendes, Jessie T. Usher, Jamie Chung, Cam Gigandet, Sasha Alexander, Elliott Gould",2020-04-30,2020,TV-14,97,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2623,The Reliant,Paul Munger,"Kevin Sorbo, Mollee Gray, Eric Roberts, Brian Bosworth, Julia Denton, Blake Burt, Marisa Lynae Hampton, Josh Murray, Kiera Strauss, Tyler Sanders",2020-04-28,2019,PG-13,116,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s2673,Sergio,Greg Barker,"Wagner Moura, Ana de Armas, Brían F. O'Byrne, Clemens Schick, Bradley Whitford",2020-04-17,2020,R,119,17,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s2679,Jem and the Holograms,Jon M. Chu,"Aubrey Peeples, Stefanie Scott, Hayley Kiyoko, Aurora Perrineau, Juliette Lewis, Molly Ringwald, Ryan Guzman, Nathan Moore, Barnaby Carpenter, Nicholas Braun",2020-04-16,2015,PG,119,13,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
s2681,Puerto Ricans in Paris,Ian Edelman,"Luis Guzmán, Edgar Garcia, Alice Taglioni, Rosie Perez, Miriam Shor, Frédéric Anscombre, Rosario Dawson, Julie Ferrier, Michaël Cohen, Ravi Patel",2020-04-16,2015,R,82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s2687,Chris D'Elia: No Pain,Matt D'Elia,Chris D'Elia,2020-04-14,2020,TV-MA,55,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2696,The Main Event,Jay Karas,"Seth Carr, Tichina Arnold, Adam Pally, Ken Marino, Mike 'The Miz' Mizanin, Momona Tamada, Keith Lee, Babatunde Aiyegbusi, Kofi Kingston",2020-04-10,2020,TV-G,103,14,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
s2698,Tigertail,Alan Yang,"Tzi Ma, Christine Ko, Hong-Chi Lee, Hayden Szeto, Kunjue Li, Fiona Fu, James Saito, Joan Chen",2020-04-10,2020,PG,91,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s2702,The Last Airbender,M. Night Shyamalan,"Noah Ringer, Dev Patel, Nicola Peltz, Jackson Rathbone, Shaun Toub, Aasif Mandvi, Cliff Curtis, Seychelle Gabriel, Jessica Andres, Keong Sim, Summer Bishil, Francis Guinan, Katharine Houghton, Damon Gupton",2020-04-08,2010,PG,104,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
s2703,Tiffany Haddish: She Ready! From the Hood To Hollywood!,Chris Robinson,Tiffany Haddish,2020-04-07,2017,TV-MA,66,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2704,Mine 9,Eddie Mensore,"Terry Serpico, Kevin Sizemore, Mark Ashworth, Clint James, Drew Starkey, Erin Elizabeth Burns",2020-04-06,2019,TV-MA,83,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s2705,The Florida Project,Sean Baker,"Brooklynn Prince, Bria Vinaite, Willem Dafoe, Christopher Rivera, Valeria Cotto, Macon Blair, Caleb Landry Jones",2020-04-06,2017,R,111,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s2706,Dark Light,Padraig Reynolds,"Jessica Madsen, Opal Littleton, Ed Brody, Kristina Clifford, Ben Sullivan, Gerald Tyler, Weston Meredith",2020-04-05,2019,TV-MA,90,14,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
s2708,Angel Has Fallen,Ric Roman Waugh,"Gerard Butler, Morgan Freeman, Nick Nolte, Danny Huston, Jada Pinkett Smith, Lance Reddick, Tim Blake Nelson, Piper Perabo",2020-04-04,2019,R,121,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s2710,Coffee & Kareem,Michael Dowse,"Ed Helms, Taraji P. Henson, Terrence Little Gardenhigh, Betty Gilpin",2020-04-03,2020,TV-MA,88,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s2746,The Runaways,Floria Sigismondi,"Kristen Stewart, Dakota Fanning, Michael Shannon, Stella Maeve, Scout Taylor-Compton, Alia Shawkat, Riley Keough, Johnny Lewis, Tatum O'Neal, Brett Cullen, Hannah Marks",2020-04-01,2010,R,107,14,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
s2750,Wildling,Fritz Böhm,"Bel Powley, Brad Dourif, Liv Tyler, Collin Kelly-Sordelet, James Le Gros",2020-04-01,2018,R,93,13,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
s2755,Greater,David Hunt,"Neal McDonough, Leslie Easterbrook, Christopher Severio, Michael Parks, Nick Searcy, Peter Gray Lewis, Fredric Lehne, M.C. Gainey, Texas Battle, Josh Emerson",2020-03-31,2016,PG,131,16,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
s2758,Pretty Little Stalker,Sam Irvin,"Nicky Whelan, Ashley Rickards, Parker Mack, Jesse Hutch, Sierra McCormick, Heather Morris, Jason Cermak, Kourtney Hansen, Jane Harber, Cory Hart, Kim DeJesus",2020-03-31,2018,TV-14,84,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2763,Rogue Warfare,Mike Gunther,"Will Yun Lee, Jermaine Love, Rory Markham, Bertrand-Xavier Corbi, Katie Keene, Fernando Chien, Gina DeCesare, Michael Blalock, Chris Mulkey, Stephen Lang",2020-03-28,2019,R,103,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s2764,Dragons: Rescue Riders: Hunt for the Golden Dragon,"TJ Sullivan, Greg Rankin","Noah Kaye Bentley, Brennley Brown, Zach Callison, Nicolas Cantu, Skai Jackson, Marsai Martin, Andre Robinson, Carlos Alazraqui, Jeff Bennett, Grey Griffin, Mary Elizabeth McGlynn",2020-03-27,2020,TV-Y,46,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s2772,Uncorked,Prentice Penny,"Mamoudou Athie, Courtney B. Vance, Niecy Nash, Sasha Compère, Bernard D. Jones, Gil Ozeri, Matt McGorry, Meera Rohit Kumbhani",2020-03-27,2020,TV-MA,104,15,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s2779,Bethany Hamilton: Unstoppable,Aaron Lieber,Bethany Hamilton,2020-03-25,2019,PG,100,13,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
s2783,Tom Segura: Ball Hog,Rami Hachache,Tom Segura,2020-03-24,2020,TV-MA,70,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2799,3022,John Suits,"Omar Epps, Kate Walsh, Miranda Cosgrove, Angus Macfadyen, Jorja Fox, Enver Gjokaj, Haaz Sleiman",2020-03-19,2019,R,91,15,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
s2802,AllI Wish,Susan Walter,"Sharon Stone, Tony Goldwyn, Liza Lapira, Ellen Burstyn, Jason Gibson, Famke Janssen, Caitlin Fitzgerald, Gilles Marini, Erica Ash, Tom Paolino",2020-03-18,2017,R,95,13,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
s2807,Bert Kreischer: Hey Big Boy,Jeff Tomsic,Bert Kreischer,2020-03-17,2020,TV-MA,62,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2810,Search Party,Scot Armstrong,"T.J. Miller, Adam Pally, Thomas Middleditch, Lance Reddick, Shannon Woodward, Alison Brie, Krysten Ritter, Jason Mantzoukas",2020-03-16,2014,R,93,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s2821,Justine,Stephanie Turner,"Stephanie Turner, Glynn Turman, Daisy Prescott, Darby Stanchfield, Josh Stamberg, Bridget Kallal, Ravi Cabot-Conyers, Cleo King, Melanie Hutsell",2020-03-13,2019,TV-MA,106,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s2823,Lost Girls,Liz Garbus,"Amy Ryan, Gabriel Byrne, Thomasin McKenzie, Lola Kirke, Oona Laurence, Dean Winters, Miriam Shor, Reed Birney, Kevin Corrigan, Stan Carp",2020-03-13,2020,R,95,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s2830,Marc Maron: End Times Fun,Lynn Shelton,Marc Maron,2020-03-10,2020,TV-MA,71,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2836,Miles Davis: Birth of the Cool,Stanley Nelson,"Miles Davis, Carl Lumbly",2020-03-06,2019,TV-MA,115,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s2837,Spenser Confidential,Peter Berg,"Mark Wahlberg, Winston Duke, Alan Arkin, Bokeem Woodbine, Iliza Shlesinger, Hope Olaide Wilson, Marc Maron",2020-03-06,2020,R,111,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s2845,Lil Peep: Everybody’s Everything,"Sebastian Jones, Ramez Silyan",Lil Peep,2020-03-04,2019,TV-MA,116,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s2850,Taylor Tomlinson: Quarter-Life Crisis,Marcus Raboy,Taylor Tomlinson,2020-03-03,2020,TV-MA,61,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2854,Fat Ballerina - David A. Arnold,Milton Horowitz,David A. Arnold,2020-03-02,2020,TV-MA,61,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2860,Frank & Lola,Matthew Ross,"Michael Shannon, Imogen Poots, Michael Nyqvist, Justin Long, Stella Schnabel, Rosanna Arquette, Emmanuelle Devos",2020-03-01,2016,TV-MA,87,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s2862,Ordinary World,Lee Kirk,"Billie Joe Armstrong, Fred Armisen, Judy Greer, Selma Blair, Chris Messina, Brian Baumgartner, John Doman, Madisyn Shipman, Kevin Corrigan, Mia Dillon, Lucas Papaelias",2020-03-01,2016,TV-14,87,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
s2864,There Will Be Blood,Paul Thomas Anderson,"Daniel Day-Lewis, Paul Dano, Kevin J. O'Connor, Ciarán Hinds, Dillon Freasier, Sydney McCallister, David Willis, David Warshofsky, Colton Woodward, Russell Harvard",2020-03-01,2007,R,158,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
