show_id,title,director,cast,date_added,release_year,rating,duration,listed_in,complexity,Music & Musicals,Classic Movies,Documentaries,Sci-Fi & Fantasy,Faith & Spirituality,Thrillers,Dramas,Action & Adventure,Independent Movies,Cult Movies,LGBTQ Movies,Movies,Sports Movies,Children & Family Movies,Horror Movies,Comedies,Stand-Up Comedy,International Movies,Romantic Movies,avg_dur
s2961,Justice,Richard Gabai,"Nathan Parsons, Jamie-Lynn Sigler, Ellen Hollman, John Lewis, Niko Foster, Quinton Aaron, Jackson Rathbone, Robert Carradine, Lesley-Anne Down, Stephen Lang",2020-02-01,2017,R,92,Movies,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106
s2989,Menashe,"Josh Z. Weinstein, Joshua Z. Weinstein","Menashe Lustig, Ruben Niborski, Yoel Weisshaus, Meyer Schwartz, Yoel Falkowitz, Ariel Vaysman",2020-01-25,2017,PG,82,"Dramas, Independent Movies",12.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,84
s3044,A Ghost Story,David Lowery,"Casey Affleck, Rooney Mara, Liz Franke, Rob Zabrecky, Will Oldham, Sonia Acevedo",2020-01-07,2017,R,92,"Dramas, Independent Movies",11.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s3074,Road Trip: Beer Pong,Steve Rash,"Nestor Aaron Absera, Julianna Guill, Preston Jones, Julia Levy-Boeken, Danny Pudi, Michael Trotter, Daniel Newman, DJ Qualls",2020-01-01,2009,R,97,Comedies,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106
s3081,Benchwarmers 2: Breaking Balls,Jon Rosenbaum,"Chris Klein, Jon Lovitz, Chelsey Reist, Lochlyn Munro, Liam Hughes, Jill Morrison, Zak Santiago, Garfield Wilson, Jonathan Silverman",2019-12-31,2019,PG-13,90,"Comedies, Sports Movies",13.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,98
s3098,Doom: Annihilation,Tony Giglio,"Amy Manson, Dominic Mafham, Luke Allen-Gale, James Weber Brown, Clayton Adams, Nina Bergman, Amer Chadha-Patel, Gavin Brocker, Chidi Ajufo, Hari Dhillon, Katrina Nare",2019-12-25,2019,R,97,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",12.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,106
s3100,Grand-Daddy Day Care,Ron Oliver,"Danny Trejo, Reno Wilson, Margaret Avery, Barry Bostwick, Julia Duffy, Anthony Gonzalez, Linda Gray, James Hong, Hal Linden, Alec Mapa",2019-12-25,2019,PG-13,96,"Children & Family Movies, Comedies",16.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,98
s3103,Sweetheart,J.D. Dillard,"Kiersey Clemons, Emory Cohen, Hanna Mangan Lawrence, Andrew Crawford, Benedict Samuel",2019-12-25,2019,PG-13,83,"Horror Movies, Sci-Fi & Fantasy, Thrillers",14.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,98
s3108,Jacob's Ladder,David M. Rosenthal,"Michael Ealy, Jesse Williams, Nicole Beharie, Guy Burnet, Joseph Sikora, Karla Souza, Ritchie Coster, Jon Eyez",2019-12-22,2019,R,90,Thrillers,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106
s3151,6 Underground,Michael Bay,"Ryan Reynolds, Mélanie Laurent, Corey Hawkins, Dave Franco, Adria Arjona, Manuel Garcia-Rulfo, Ben Hardy, Lior Raz, Payman Maadi, Yuri Kolokolnikov, Kim Kold",2019-12-13,2019,R,129,"Action & Adventure, Dramas",14.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106
s3163,It Comes at Night,Trey Edward Shults,"Joel Edgerton, Christopher Abbott, Carmen Ejogo, Riley Keough, Kelvin Harrison Jr., David Pendleton, Griffin Robert Faulkner",2019-12-09,2017,R,92,"Horror Movies, Independent Movies",15.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,106
s3189,A Cinderella Story: Christmas Wish,Michelle Johnston,"Laura Marano, Gregg Sulkin, Isabella Gomez, Johannah Newmarch, Lillian Doucet-Roche, Chanelle Peloso, Barclay Hope, Garfield Wilson",2019-12-01,2019,PG,86,"Children & Family Movies, Comedies, Music & Musicals",13.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s3191,Cut Bank,Matt Shakman,"Liam Hemsworth, Teresa Palmer, Billy Bob Thornton, Bruce Dern, John Malkovich, Michael Stuhlbarg, Oliver Platt",2019-12-01,2014,R,93,"Dramas, Thrillers",13.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s3224,Defiance,Edward Zwick,"Daniel Craig, Liev Schreiber, Jamie Bell, Alexa Davalos, Allan Corduner, Mark Feuerstein, Tomas Arana, Jodhi May, Kate Fahy, Iddo Goldberg, George MacKay, Iben Hjejle, Martin Hancock, Jacek Koman, Ravil Isyanov",2019-11-27,2008,R,137,"Action & Adventure, Dramas",14.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106
s3228,The Irishman,Martin Scorsese,"Robert De Niro, Al Pacino, Joe Pesci, Harvey Keitel, Ray Romano, Bobby Cannavale, Anna Paquin, Stephen Graham, Stephanie Kurtzuba, Kathrine Narducci, Welker White, Jesse Plemons, Jack Huston, Domenick Lombardozzi, Louis Cancelmi, Paul Herman, Gary Basaraba, Marin Ireland, Sebastian Maniscalco, Steven Van Zandt",2019-11-27,2019,R,209,Dramas,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s3236,Shot Caller,Ric Roman Waugh,"Nikolaj Coster-Waldau, Omari Hardwick, Lake Bell, Jon Bernthal, Emory Cohen, Jeffrey Donovan, Evan Jones, Benjamin Bratt, Holt McCallany",2019-11-24,2017,R,121,"Dramas, Thrillers",13.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s3291,A Single Man,Tom Ford,"Colin Firth, Julianne Moore, Nicholas Hoult, Ginnifer Goodwin, Matthew Goode, Paul Butler, Ryan Simpkins, Teddy Sears, Paulette Lamori, Jon Kortajarena",2019-11-11,2009,R,100,"Dramas, Independent Movies, LGBTQ Movies",14.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,106
s3297,Let It Snow,Luke Snellin,"Isabela Moner, Shameik Moore, Kiernan Shipka, Odeya Rush, Liv Hewson, Mitchell Hope, Jacob Batalon, Joan Cusack, Matthew Noszka, Anna Akana, Miles Robbins, D'Arcy Carden, Mason Gooding, Andrea De Oliveira, Victor Rivers",2019-11-08,2019,PG-13,93,"Comedies, Dramas, LGBTQ Movies",13.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,98
s3308,The Lovers,Azazel Jacobs,"Aidan Gillen, Melora Walters, Tyler Ross, Jessica Sula, Lesley Fera, Tracy Letts, Debra Winger",2019-11-05,2017,R,98,"Comedies, Dramas, Independent Movies",13.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,106
s3310,Undercover Brother 2,Leslie Small,"Michael Jai White, Vince Swann, Barry Bostwick, Laila Odom, Gary Owen, Affion Crockett, Steven Lee Johnson, Lindsay Lamb, Zac Zedalis, Cj Sykes",2019-11-05,2019,R,85,Comedies,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106
s3339,Holly Star,Michael A. Nickles,"Katlyn Carlson, Brian Muller, Teya Patt, Pamela Chabora",2019-11-01,2018,PG,92,"Children & Family Movies, Comedies, Romantic Movies",5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,84
s3373,Dolemite Is My Name,Craig Brewer,"Eddie Murphy, Wesley Snipes, Keegan-Michael Key, Mike Epps, Craig Robinson, Tituss Burgess, Da'Vine Joy Randolph, Kodi Smit-McPhee",2019-10-25,2019,R,118,"Comedies, Dramas",12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,106
s3384,Echo in the Canyon,Andrew Slater,"Jakob Dylan, Ringo Starr, Michelle Phillips, Stephen Stills, Regina Spektor, Beck, Eric Clapton, Tom Petty, Jackson Browne, Norah Jones",2019-10-24,2019,PG-13,82,"Documentaries, Music & Musicals",16.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
s3410,The Laundromat,Steven Soderbergh,"Meryl Streep, Gary Oldman, Antonio Banderas, Sharon Stone, James Cromwell, Jeffrey Wright, Melissa Rauch, Jeff Michalski, Jane Morris, Robert Patrick, David Schwimmer",2019-10-18,2019,R,96,"Comedies, Dramas",13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,106
s3439,After,Jenny Gage,"Josephine Langford, Hero Fiennes Tiffin, Selma Blair, Inanna Sarkis, Shane Paul McGhie, Pia Mia, Khadijha Red Thunder, Dylan Arnold, Samuel Larsen, Jennifer Beals, Peter Gallagher",2019-10-09,2019,PG-13,106,"Dramas, Romantic Movies",14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98
s3476,The Rugrats Movie,"Igor Kovalyov, Norton Virgien","Elizabeth Daily, Christine Cavanaugh, Kath Soucie, Melanie Chartoff, Phil Proctor, Cree Summer, Cheryl Chase, Tara Strong, Jack Riley, Joe Alaskey, Michael Bell, Tress MacNeille, Busta Rhymes, Whoopi Goldberg, David Spade",2019-10-01,1998,G,81,"Children & Family Movies, Comedies",12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,92
s3477,The Squid and the Whale,Noah Baumbach,"Jeff Daniels, Laura Linney, Jesse Eisenberg, Owen Kline, William Baldwin, Halley Feiffer, Anna Paquin, Ken Leung, David Benger, Adam Rose",2019-10-01,2005,R,81,"Comedies, Dramas, Independent Movies",15.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,106
s3495,Inside Man: Most Wanted,Michael J. Bassett,"Aml Ameen, Rhea Seehorn, Roxanne McKee, Urs Rechn, Akshay Kumar, Tanya van Graan, Andre Jacobs, Sven Ruygrok",2019-09-24,2019,R,106,Action & Adventure,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106
s3545,Spookley the Square Pumpkin,Bernie Denk,"Sonja Ball, Craig Francis, Rick Jones, Michel Perron, Holly Gauthier-Frankel, Norman Groulx, Terrence Scammell, Bruce Dinsmore, Jennifer Seguin",2019-09-01,2004,G,47,Children & Family Movies,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,92
s3583,Selfless,Tarsem Singh,"Ryan Reynolds, Natalie Martinez, Matthew Goode, Ben Kingsley, Victor Garber, Derek Luke, Michelle Dockery, Melora Hardin, Brendan McCarthy, Sam Page",2019-08-16,2015,PG-13,117,"Sci-Fi & Fantasy, Thrillers",14.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98
s3735,Cop Car,Jon Watts,"Kevin Bacon, James Freedson-Jackson, Hays Wellford, Camryn Manheim, Shea Whigham, Sean Hartley, Kyra Sedgwick, Loi Nguyen",2019-06-16,2015,R,88,Thrillers,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106
s3754,Murder Mystery,Kyle Newacheck,"Adam Sandler, Jennifer Aniston, Luke Evans, Gemma Arterton, Adeel Akhtar, Luis Gerardo Méndez, Dany Boon, Terence Stamp",2019-06-14,2019,PG-13,98,Comedies,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98
s3826,Backdraft 2,Gonzalo López-Gallego,"Joe Anderson, William Baldwin, Donald Sutherland, Alisha Bailey, Alastair Mackenzie, Dominic Mafham, Jessamine-Bliss Bell, Martin Hutson, Aaron McCusker, Cyril Nri",2019-05-14,2019,R,102,"Action & Adventure, Dramas",14.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106
s3842,Wine Country,Amy Poehler,"Amy Poehler, Maya Rudolph, Ana Gasteyer, Rachel Dratch, Paula Pell, Emily Spivey, Tina Fey, Jason Schwartzman",2019-05-10,2019,R,104,Comedies,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106
s3864,"Extremely Wicked, Shockingly Evil and Vile",Joe Berlinger,"Zac Efron, Lily Collins, Kaya Scodelario, Jeffrey Donovan, Angela Sarafyan, Jim Parsons, John Malkovich, Haley Joel Osment, Dylan Baker, Brian Geraghty",2019-05-03,2019,R,110,"Dramas, Independent Movies",4.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s3870,Olympus Has Fallen,Antoine Fuqua,"Gerard Butler, Aaron Eckhart, Morgan Freeman, Finley Jacobsen, Dylan McDermott, Rick Yune, Angela Bassett, Melissa Leo, Radha Mitchell, Cole Hauser, Ashley Judd, Robert Forster",2019-05-02,2013,R,119,Action & Adventure,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106
s3873,Knock Down The House,Rachel Lears,Alexandria Ocasio-Cortez,2019-05-01,2019,PG,88,Documentaries,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
s3904,Someone Great,Jennifer Kaytin Robinson,"Gina Rodriguez, Brittany Snow, DeWanda Wise, Lakeith Stanfield, RuPaul Charles, Peter Vack, Alex Moffat, Rosario Dawson, Rebecca Naomi Jones, Jaboukie Young-White, Michelle Buteau, Questlove",2019-04-19,2019,R,92,"Comedies, Romantic Movies",13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,106
s3967,The Highwaymen,John Lee Hancock,"Kevin Costner, Woody Harrelson, Kathy Bates, John Carroll Lynch, Thomas Mann, Kim Dickens, W. Earl Brown, William Sadler",2019-03-29,2019,R,132,Dramas,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s4001,5 Flights Up,Richard Loncraine,"Josh Pais, Claire van der Boom, Morgan Freeman, Diane Keaton, Carrie Preston, Cynthia Nixon, Korey Jackson, Diane Ciesla, Michael Cristofer",2019-03-17,2014,PG-13,92,"Comedies, Dramas, Independent Movies",13.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,98
s4025,Triple Frontier,J.C. Chandor,"Ben Affleck, Oscar Isaac, Charlie Hunnam, Pedro Pascal, Garrett Hedlund, Adria Arjona",2019-03-13,2019,R,126,Action & Adventure,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106
s4066,The Spiderwick Chronicles,Mark Waters,"Freddie Highmore, Mary-Louise Parker, Sarah Bolger, Joan Plowright, David Strathairn, Nick Nolte, Seth Rogen, Andrew McCarthy, Martin Short",2019-03-01,2008,PG,97,Children & Family Movies,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,84
s4147,Velvet Buzzsaw,Dan Gilroy,"Jake Gyllenhaal, Rene Russo, Zawe Ashton, Toni Collette, John Malkovich, Natalia Dyer, Daveed Diggs, Tom Sturridge",2019-02-01,2019,R,113,"Dramas, Thrillers",14.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s4269,Bird Box,Susanne Bier,"Sandra Bullock, Trevante Rhodes, John Malkovich, Sarah Paulson, BD Wong, Jacki Weaver, Rosa Salazar, Danielle Macdonald, Lil Rel Howery, Tom Hollander",2018-12-21,2018,R,124,"Dramas, Sci-Fi & Fantasy, Thrillers",13.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s4292,Kill the Messenger,Michael Cuesta,"Jeremy Renner, Rosemarie DeWitt, Ray Liotta, Tim Blake Nelson, Oliver Platt, Barry Pepper, Michael Sheen, Paz Vega, Michael Kenneth Williams, Mary Elizabeth Winstead, Andy Garcia, Robert Patrick",2018-12-16,2014,R,112,"Dramas, Thrillers",15.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s4318,Dumplin',Anne Fletcher,"Danielle Macdonald, Jennifer Aniston, Odeya Rush, Maddie Baillio, Bex Taylor-Klaus, Luke Benward, Georgie Flores, Dove Cameron, Harold Perrineau, Kathy Najimy, Ginger Minj, Hilliary Begley",2018-12-07,2018,PG-13,110,"Comedies, Dramas, Independent Movies",12.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,98
s4379,The Pixar Story,Leslie Iwerks,Stacy Keach,2018-11-18,2007,G,89,Documentaries,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
s4386,The Ballad of Buster Scruggs,"Joel Coen, Ethan Coen","Liam Neeson, James Franco, Tim Blake Nelson, Tom Waits, Zoe Kazan, Brendan Gleeson",2018-11-16,2018,R,133,"Comedies, Dramas",16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,106
s4485,Scorpion King 5: Book of Souls,Don Michael Paul,"Zach McGowan, Pearl Thusi, Nathan Jones, Peter Mensah, Katy Louise Saunders, Mayling Ng, Howard Charles, Inge Beckmann",2018-10-23,2018,PG-13,102,"Action & Adventure, Sci-Fi & Fantasy",13.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
s4525,Tales From the Hood 2,"Rusty Cundieff, Darin Scott","Keith David, Bryan Batt, Alexandria Deberry, Bill Martin Williams, Martin Bats Bradford, Kendrick Cross, Jasmine Akakpo, Kedrick Brown",2018-10-10,2018,R,110,"Cult Movies, Horror Movies, Independent Movies",13.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,106
s4529,Seven in Heaven,Chris Eigeman,"Travis Tope, Haley Ramm, Jacinda Barrett, Gary Cole, Dylan Everett, Clark Backo, Vinson Tran, Paulino Nunes, Jeff Clarke",2018-10-06,2018,PG-13,94,Horror Movies,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,98
s4534,Private Life,Tamara Jenkins,"Paul Giamatti, Kathryn Hahn, Kayli Carter, Molly Shannon, John Carroll Lynch, Denis O'Hare, Desmin Borges, Tracee Chimo, Siobhan Fallon Hogan, Emily Robinson",2018-10-05,2018,R,124,"Comedies, Dramas, Independent Movies",12.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,106
s4658,Sierra Burgess Is A Loser,Ian Samuels,"Shannon Purser, Kristine Froseth, RJ Cyler, Noah Centineo, Loretta Devine, Giorgia Whigham, Alice Lee, Lea Thompson, Alan Ruck, Mary Pat Gleason, Chrissy Metz",2018-09-07,2018,PG-13,106,"Comedies, Romantic Movies",14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,98
s4813,TAU,Federico D'Alessandro,"Maika Monroe, Ed Skrein, Gary Oldman",2018-06-29,2018,R,98,"Sci-Fi & Fantasy, Thrillers",13.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106
s4902,The Clapper,Dito Montiel,"Ed Helms, Amanda Seyfried, Tracy Morgan, Brenda Vaccaro, P.J. Byrne, Leah Remini, Mickey Gooch Jr., Adam Levine, Russell Peters, Alan Thicke",2018-05-01,2017,R,90,"Comedies, Dramas, Independent Movies",14.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,106
s5011,Love Beats Rhymes,RZA,"Azealia Banks, Lucien Laviscount, Jill Scott, Common, Lorraine Toussaint, Hana Mae Lee, Jeremie Harris",2018-03-01,2016,R,106,"Dramas, Music & Musicals, Romantic Movies",13.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,106
s5048,The Cloverfield Paradox,Julius Onah,"Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl, John Ortiz, Chris O'Dowd, Aksel Hennie, Zhang Ziyi, Elizabeth Debicki, Roger Davies, Clover Nee",2018-02-05,2018,PG-13,102,"Action & Adventure, Sci-Fi & Fantasy",13.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
s5073,Step Sisters,Charles Stone III,"Megalyn Echikunwoke, Eden Sher, Lyndon Smith, Gage Golightly, Matt McGorry, Marque Richardson, Alessandra Torresani, Naturi Naughton, Nia Jervier, Robert Curtis Brown",2018-01-19,2018,PG-13,108,Comedies,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98
s5092,Before I Wake,Mike Flanagan,"Kate Bosworth, Thomas Jane, Jacob Tremblay, Annabeth Gish, Dash Mihok, Jay Karnes, Lance E. Nichols",2018-01-05,2016,PG-13,97,"Horror Movies, Thrillers",7.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,98
s5102,Fun Mom Dinner,Alethea Jones,"Katie Aselton, Toni Collette, Bridget Everett, Molly Shannon, Adam Scott, Rob Huebel, Adam Levine, Paul Rust",2017-12-31,2017,R,82,"Comedies, International Movies",5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,106
s5124,Pottersville,Seth Henrikson,"Michael Shannon, Judy Greer, Thomas Lennon, Ron Perlman, Christina Hendricks, Ian McShane",2017-12-15,2017,PG-13,86,"Comedies, Independent Movies",14.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,98
s5168,Mudbound,Dee Rees,"Carey Mulligan, Jason Clarke, Mary J. Blige, Garrett Hedlund, Jason Mitchell, Rob Morgan, Jonathan Banks",2017-11-17,2017,R,135,"Dramas, Independent Movies",13.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s5180,Jerry Seinfeld: Comedian,Christian Charles,"Jerry Seinfeld, Orny Adams, Colin Quinn, Bill Cosby, Robert Klein, Chris Rock, Garry Shandling, Jay Leno, Kevin Nealon, Ray Romano",2017-11-07,2002,R,81,Documentaries,19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
s5182,The Journey Is the Destination,Bronwen Hughes,"Ben Schnetzer, Kelly Macdonald, Sam Hazeldine, Ella Purnell, Maria Bello, Yusra Warsama",2017-11-07,2016,R,123,Dramas,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s5198,The B-Side: Elsa Dorfman's Portrait Photography,Errol Morris,Elsa Dorfman,2017-10-31,2016,R,76,Documentaries,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
s5199,SPF-18,Alex Israel,"Carson Meyer, Noah Centineo, Bianca Santos, Jackson White, Sean Russel Herman, Rosanna Arquette, Molly Ringwald, Pamela Anderson, Keanu Reeves, Goldie Hawn",2017-10-30,2017,PG-13,75,"Dramas, Romantic Movies, Sports Movies",13.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,98
s5203,Strange Weather,Katherine Dieckmann,"Holly Hunter, Carrie Coon, Kim Coates, Shane Jacobsen, Andrene Ward-Hammond, Allene Quincy, Glenne Headly",2017-10-26,2016,R,91,"Dramas, Independent Movies",11.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s5204,The Hateful Eight,Quentin Tarantino,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins, Demián Bichir, Tim Roth, Michael Madsen, Bruce Dern, James Parks, Dana Gourrier, Channing Tatum, Zoë Bell",2017-10-25,2015,R,168,"Action & Adventure, Thrillers",12.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,106
s5268,The Bad Batch,Ana Lily Amirpour,"Suki Waterhouse, Jason Momoa, Keanu Reeves, Jim Carrey, Giovanni Ribisi, Yolonda Ross",2017-09-22,2016,R,119,"Dramas, Independent Movies, Thrillers",14.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s5274,Ghost of the Mountains,Ben Wallis,Antoine Fuqua,2017-09-13,2017,G,78,"Children & Family Movies, Documentaries",11.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,92
s5323,Undefeated,"Daniel Lindsay, T.J. Martin","Montrail 'Money' Brown, O.C. Brown, Bill Courtney, Chavis Daniels",2017-08-18,2011,PG-13,113,"Documentaries, Sports Movies",15.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,98
s5333,Demonic,Will Canon,"Maria Bello, Frank Grillo, Cody Horn, Dustin Milligan, Megan Park, Scott Mechlowicz, Aaron Yoo, Alex Goode, Terence Rosemore, Jesse Steccato",2017-08-10,2015,R,83,"Horror Movies, Independent Movies",16.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,106
s5536,Kevin Hart: What Now?,Leslie Small,"Kevin Hart, Don Cheadle, Halle Berry, Ed Helms, David Meunier",2017-04-11,2016,R,96,Stand-Up Comedy,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106
s5597,Growing Up Wild,Keith Scholey,Daveed Diggs,2017-02-19,2016,G,78,"Children & Family Movies, Documentaries",13.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,92
s5646,Marvel's Hulk: Where Monsters Dwell,Mitch Schauer,"Fred Tatasciore, Liam O'Brien, Jesse Burch, Edward Bosco, Chiara Zanni, Mike Vaughn, Jon Olson, Matthew Waterson, Zach Callison, Laura Bailey, Hope Levy",2017-01-04,2016,PG,75,"Children & Family Movies, Sci-Fi & Fantasy",7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,84
s5649,Bee Movie,"Steve Hickner, Simon J. Smith","Jerry Seinfeld, Renée Zellweger, Matthew Broderick, Patrick Warburton, John Goodman, Chris Rock, Kathy Bates, Barry Levinson, Larry King, Ray Liotta",2017-01-01,2007,PG,92,"Children & Family Movies, Comedies",11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s5853,Hush,Mike Flanagan,"John Gallagher Jr., Kate Siegel, Michael Trucco, Samantha Sloyan, Emma Graves",2016-04-08,2016,R,82,"Horror Movies, Thrillers",12.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s5866,Marvel Super Hero Adventures: Frost Fight!,Mitch Schauer,"Mick Wingert, Matthew Mercer, Travis Willingham, Fred Tatasciore, Grey DeLisle, Troy Baker, Antony Del Rio, Trevor Devall, Kevin Michael Richardson, Steve Blum, Jane Singer",2016-02-24,2015,PG,74,"Children & Family Movies, Sci-Fi & Fantasy",14.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,84
s5890,Results,Andrew Bujalski,"Guy Pearce, Cobie Smulders, Kevin Corrigan, Giovanni Ribisi, Anthony Michael Hall, Brooklyn Decker, Constance Zimmer, Tishuan Scott",2015-10-22,2015,R,105,"Comedies, Independent Movies",13.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,106
s5904,Creep,Patrick Brice,"Mark Duplass, Patrick Brice",2015-07-14,2014,R,78,"Horror Movies, Independent Movies, Thrillers",12.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,106
s5938,The Short Game,Josh Greenbaum,"Sky Sudberry, Allan Kournikova, Jed Dy, Zamokuhle Nxasana, Alexa Pano, Amari Avery, Augustin Valery, Kuang Yang, Jack Nicklaus, Gary Player",2013-12-12,2013,PG,100,"Children & Family Movies, Documentaries, Sports Movies",10.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,84
