show_id,title,director,cast,date_added,release_year,rating,duration,listed_in,complexity,Faith & Spirituality,Children & Family Movies,International Movies,Comedies,Sports Movies,Music & Musicals,Horror Movies,Thrillers,Documentaries,Dramas,Cult Movies,Classic Movies,Stand-Up Comedy,Romantic Movies,Independent Movies,LGBTQ Movies,Movies,Sci-Fi & Fantasy,Action & Adventure,n
s1452,Full Out 2: You Got This!,Jeff Deverett,"Sydney Cope, Logan Edra, Liza Wilk, Braedyn Bruner, Billie Merritt",1/1/21,2020,TV-Y,91,"Children & Family Movies, Dramas, Sports Movies",13,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s1453,Gimme Shelter,Ron Krauss,"Vanessa Hudgens, James Earl Jones, Rosario Dawson, Ann Dowd, Stephanie Szostak, Emily Meade, Brendan Fraser, Dascha Polanco",1/1/21,2013,PG-13,101,"Dramas, Independent Movies",13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s1454,Good Burger,Brian Robbins,"Kenan Thompson, Kel Mitchell, Abe Vigoda, Dan Schneider, Shar Jackson, Jan Schweiterman, Linda Cardellini, Sinbad, Ron Lester, Josh Server, Ginny Schreiber",1/1/21,1997,PG,96,"Children & Family Movies, Comedies",13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1455,Good Hair,Jeff Stilson,"Chris Rock, Nia Long, Maya Angelou, Ice-T, Eve, Meagan Good, Al Sharpton, KRS-One, Raven-Symoné",1/1/21,2009,PG-13,96,Documentaries,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s1457,Into the Wild,Sean Penn,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian Dierker, Catherine Keener, Vince Vaughn, Kristen Stewart, Hal Holbrook, Zach Galifianakis",1/1/21,2007,R,148,"Action & Adventure, Dramas, Independent Movies",11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
s1460,Mean Girls 2,Melanie Mayron,"Meaghan Martin, Maiara Walsh, Jennifer Stone, Nicole Gale Anderson, Claire Holt, Diego Boneta, Linden Ashby, Rhoda Griffis, Mike Pniewski, Patrick Johnson, Tim Meadows",1/1/21,2011,PG-13,98,Comedies,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s1462,Mystic Pizza,Donald Petrie,"Annabeth Gish, Julia Roberts, Lili Taylor, Vincent D'Onofrio, William R. Moses, Adam Storke, Conchata Ferrell, Joanna Merlin, Porscha Radcliffe, John Fiore",1/1/21,1988,R,104,"Comedies, Dramas, Independent Movies",12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s1465,The Creative Brain,"Jennifer Beamish, Toby Trackman",David Eagleman,1/1/21,2019,TV-14,53,Documentaries,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s1470,What's Eating Gilbert Grape,Lasse Hallström,"Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Mary Steenburgen, Darlene Cates, Laura Harrington, Mary Kate Schellhardt, Kevin Tighe, John C. Reilly, Crispin Glover",1/1/21,1993,PG-13,118,"Classic Movies, Dramas, Independent Movies",13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
s1471,Alaska Is a Drag,Shaz Bennett,"Martin L. Washington Jr., Maya Washington, Matt Dallas, Christopher O'Shea, Jason Scott Lee, Margaret Cho, Kevin Daniels, John Fleck, Nia Peeples, Adam Tomei",12/31/20,2017,TV-MA,83,"Dramas, LGBTQ Movies",14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
s1485,Cops and Robbers,"Arnon Manor, Timothy Ware-Hill",Timothy Ware-Hill,12/28/20,2020,PG-13,8,Dramas,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s1487,Death to 2020,"Al Campbell, Alice Mathias","Samuel L. Jackson, Hugh Grant, Lisa Kudrow, Kumail Nanjiani, Tracey Ullman, Samson Kayo, Leslie Jones, Diane Morgan, Cristin Milioti, Joe Keery",12/27/20,2020,TV-MA,71,Comedies,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s1495,We Can Be Heroes,Robert Rodriguez,"YaYa Gosselin, Pedro Pascal, Priyanka Chopra, Isaiah Russell-Bailey, Akira Akbar, Christian Slater, Boyd Holbrook, Adriana Barraza, Taylor Dooley, Vivien Lyra Blair, Hala Finley, Lyon Daniels, Sung Kang, Christopher McDonald, Andy Walken, Lotus Blossom, Haley Reinhart, Nathan Blair, Dylan Henry Lau, Andrew Diaz",12/25/20,2020,PG,101,"Children & Family Movies, Comedies",12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1499,The History of Future Folk,"John Mitchell, Jeremy Kipp Walker","Nils d'Aulaire, Jay Klaitz, Julie Ann Emery, April L. Hernandez, Onata Aprile, Dee Snider",12/23/20,2012,TV-14,85,"Action & Adventure, Comedies, Independent Movies",13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
s1500,The Midnight Sky,George Clooney,"George Clooney, Felicity Jones, Kyle Chandler, Demián Bichir, David Oyelowo, Tiffany Boone, Caoilinn Springall, Sophie Rundle, Ethan Peck",12/23/20,2020,PG-13,119,Dramas,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s1502,After We Collided,Roger Kumble,"Josephine Langford, Hero Fiennes Tiffin, Dylan Sprouse, Selma Blair, Louise Lombard, Shane Paul McGhie, Candice King, Charlie Weber, Khadijha Red Thunder, Inanna Sarkis, Pia Mia, Samuel Larsen, Dylan Arnold, Karimah Westbrook, Rob Estes",12/22/20,2020,R,105,"Dramas, Romantic Movies",12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s1503,London Hughes: To Catch a D*ck,Kristian Mercado,London Hughes,12/22/20,2020,TV-MA,68,Stand-Up Comedy,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s1510,"Ariana grande: excuse me, i love you",Paul Dugdale,Ariana Grande,12/21/20,2020,TV-MA,98,"Documentaries, Music & Musicals",13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s1514,Atlas Shrugged: Part II,John Putch,"Samantha Mathis, Jason Beghe, Esai Morales, Patrick Fabian, Kim Rhodes, Richard T. Jones, D.B. Sweeney, Paul McCrane, John Rubinstein, Robert Picardo",12/19/20,2012,PG-13,112,Dramas,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s1516,Guest House,Sam Macaroni,"Pauly Shore, Mike Castle, Aimee Teegarden, Billy Zane, Charlotte McKinney, Louis Ferrigno,  Jr., Erik Griffin, Bobby Lee, Punkie Johnson, Mikaela Hoover, Chris Kattan, Steve-O",12/18/20,2020,R,84,Comedies,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s1518,Ma Rainey's Black Bottom,George C. Wolfe,"Viola Davis, Chadwick Boseman, Glynn Turman, Colman Domingo, Michael Potts, Jonny Coyne, Taylour Paige, Jeremy Shamos, Dusan Brown, Joshua Harto",12/18/20,2020,R,94,"Dramas, Music & Musicals",14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s1537,Incarnate,Brad Peyton,"Aaron Eckhart, Carice van Houten, Catalina Sandino Moreno, David Mazouz, Keir O'Donnell, Matt Nable, Emily Jackson, Paul Vincent O'Connor, Natalija Nogulich, John Pirruccello, Mark Steger, Emjay Anthony, Karolina Wydra",12/16/20,2016,PG-13,87,"Horror Movies, Thrillers",15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
s1538,Lee Daniels' The Butler,Lee Daniels,"Forest Whitaker, Oprah Winfrey, John Cusack, Jane Fonda, Cuba Gooding Jr., Terrence Howard, Lenny Kravitz, James Marsden, David Oyelowo, Alan Rickman, Liev Schreiber, Robin Williams, Mariah Carey, Alex Pettyfer, Vanessa Redgrave, David Banner, Michael Rainey Jr.",12/16/20,2013,PG-13,132,Dramas,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s1541,Nocturnal Animals,Tom Ford,"Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson, Isla Fisher, Ellie Bamber, Armie Hammer, Karl Glusman, Laura Linney, Michael Sheen, Andrea Riseborough",12/16/20,2016,R,117,"Dramas, Thrillers",17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
s1551,A California Christmas,Shaun Paul Piccinino,"Lauren Swickard, Josh Swickard, Ali Afshar, David Del Rio, Natalia Mann, Katelyn Epperly, Gunnar Anderson, Julie Lancaster, Amanda Detmer",12/14/20,2020,PG-13,107,"Comedies, Romantic Movies",14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
s1559,Giving Voice,"James D. Stern, Fernando Villena","Viola Davis, Denzel Washington, Stephen Henderson, Freedom Martin, Nia Sarfo, Cody Merridith, Gerardo Navarro, Aaron Guy, Callie Holley",12/11/20,2020,PG-13,91,Documentaries,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s1561,The Prom,Ryan Murphy,"Meryl Streep, James Corden, Nicole Kidman, Kerry Washington, Andrew Rannells, Keegan-Michael Key, Jo Ellen Pellman, Ariana DeBose, Mary Kay Place, Kevin Chamberlin, Tracey Ullman, Logan Riley, Sofia Deler, Nico Greetham, Nathaniel J. Potvin",12/11/20,2020,PG-13,132,"Comedies, LGBTQ Movies, Music & Musicals",14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
s1577,Bobbleheads The Movie,Kirk Wise,"Jennifer Coolidge, Karen Fukuhara, Khary Payton, Julian Sands, Brenda Song, Luke Wilson, Cher",12/8/20,2020,PG,83,"Children & Family Movies, Comedies",15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1581,Spirit Riding Free: Ride Along Adventure,"Beth Sleven, Allan Jacobsen, Kevin Wotton","Amber Frank, Bailey Gambertoglio, Sydney Park, Katey Sagal, Rachel Kimsey, Darcy Rose Byrnes, Duncan Joiner, Bella Aboulhosn, Kai Scott",12/8/20,2020,TV-Y7,79,Children & Family Movies,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1583,Triple 9,John Hillcoat,"Casey Affleck, Chiwetel Ejiofor, Anthony Mackie, Aaron Paul, Clifton Collins Jr., Norman Reedus, Woody Harrelson, Kate Winslet, Teresa Palmer, Michael Kenneth Williams, Gal Gadot",12/8/20,2016,R,115,"Dramas, Thrillers",14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
s1585,Ava,Tate Taylor,"Jessica Chastain, Colin Farrell, John Malkovich, Common, Geena Davis, Jess Weixler, Diana Silvers, Joan Chen, Ioan Gruffudd",12/7/20,2020,R,97,"Action & Adventure, Dramas",14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
s1592,Captain Underpants Mega Blissmas,"Erik Kling, Kevin Peaty","Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jim Cummings, Jorge Diaz",12/4/20,2020,TV-Y7,46,"Children & Family Movies, Comedies",11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1596,MANK,David Fincher,"Gary Oldman, Amanda Seyfried, Charles Dance, Lily Collins, Arliss Howard, Tom Pelphrey, Sam Troughton, Ferdinand Kingsley, Tuppence Middleton, Tom Burke, Joseph Cross, Jamie McShane, Toby Leonard Moore, Monika Gossmann",12/4/20,2020,R,133,"Dramas, Independent Movies",10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s1598,You Are My Home,Amanda Raymond,"Alyssa Milano, Angel Parker, Cristián de la Fuente, Eva Ariel Binder, Joel Steingold",12/4/20,2020,TV-PG,93,"Children & Family Movies, Dramas",12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s1610,Angela's Christmas Wish,Damien O’Connor,"Lucy O'Connell, Brendan Mullins, Ruth Negga, Lola Metcalfe, Jared Harris, Moe Dunford, Oscar Butler, Shona Hamill, Pat Kinevane, Janet Moran, Anya O'Connor",12/1/20,2020,TV-Y,48,Children & Family Movies,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1613,Chef,Jon Favreau,"Jon Favreau, Sofía Vergara, John Leguizamo, Scarlett Johansson, Dustin Hoffman, Oliver Platt, Bobby Cannavale, Amy Sedaris, Robert Downey Jr., Emjay Anthony, Russell Peters",12/1/20,2014,R,115,"Comedies, Independent Movies",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
s1617,Monster House,Gil Kenan,"Mitchel Musso, Sam Lerner, Spencer Locke, Steve Buscemi, Kathleen Turner, Jason Lee, Jon Heder, Maggie Gyllenhaal, Catherine O'Hara, Fred Willard, Nick Cannon, Kevin James",12/1/20,2006,PG,91,"Children & Family Movies, Comedies",12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1618,Natalie Palamides: Nate - A One Man Show,Phil Burgers,Natalie Palamides,12/1/20,2020,TV-MA,60,Comedies,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s1632,Rust Creek,Jen McGowan,"Hermione Corfield, Jay Paulson, Sean O'Bryan, Micah Hauptman, Micah Hauptman, Daniel R. Hill, Jeremy Glazer, John Marshall Jones, Laura Guzman, Jake Kidwell",11/30/20,2018,R,108,Thrillers,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s1633,Spookley and the Christmas Kittens,Bernie Denk,"Vlasta Vrana, Sonja Ball, Craig Francis, Richard C. Jones, Michael Perron, Terrence Scammell, Bruce Dinsmore, Jennifer Seguin, Daniel Brochu",11/30/20,2019,TV-Y,45,Children & Family Movies,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1634,The 2nd,Brian Skiba,"Ryan Phillippe, Casper Van Dien, Jack Griffo, Lexi Simonsen, Richard Burgi, William Katt, Samaire Armstrong, William McNamara, Jacob Grodnik",11/30/20,2020,TV-MA,93,Action & Adventure,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s1636,A Go! Go! Cory Carson Christmas,"Stanley Moore, Alex Woo","Alan C. Lim, Taron C. Hensley, Maisie Benson, Kerry Gudjohnsen, Paul Killam, Smith Foreman, Ann Kendrick, Ella Joy Ballesteros, Neena-Sinaii Simpo, Eli Morse",11/27/20,2020,TV-Y,22,Children & Family Movies,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1637,Dance Dreams: Hot Chocolate Nutcracker,Oliver Bokelberg,Debbie Allen,11/27/20,2020,TV-PG,81,"Children & Family Movies, Documentaries",17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
s1646,Larry the Cable Guy: Remain Seated,Brian Volk-Weiss,Larry the Cable Guy,11/26/20,2020,TV-14,68,Stand-Up Comedy,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s1647,Mosul,Matthew Michael Carnahan,"Suhail Dabbach, Adam Bessa, Is'haq Elias, Qutaiba Abdelhaq, Ahmad El Ghanem, Hicham Ouarqa, Mohimen Mahbuba, Thaer Al-Shayei, Abdellah Bensaid, Faycal Attougui, Mohamed Attougui, Tarik Belmekki, Hayat Kamille, Seema Al Khalidi, Waleed Algadi",11/26/20,2020,TV-MA,103,"Action & Adventure, Dramas, International Movies",11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
s1656,Dragons: Rescue Riders: Huttsgalor Holiday,"Greg Rankin, TJ Sullivan","Noah Kaye Bentley, Brennley Brown, Zach Callison, Nicolas Cantu, Skai Jackson, Marsai Martin, Andre Robinson, Carlos Alazraqui, Roshon Fegan, Grey Griffin, Brad Grusnick, Sam Lavagnino, John C. McGinley, Roger Craig Smith",11/24/20,2020,TV-Y,46,"Children & Family Movies, Comedies",14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1657,Hillbilly Elegy,Ron Howard,"Amy Adams, Glenn Close, Gabriel Basso, Haley Bennett, Freida Pinto, Bo Hopkins, Owen Asztalos",11/24/20,2020,R,117,Dramas,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s1660,Hard Kill,Matt Eskandari,"Jesse Metcalfe, Bruce Willis, Natalie Eva Marie, Lala Kent, Texas Battle, Swen Temmel, Sergio Rizzuto, Tyler Jon Olson, Jon Galanis",11/23/20,2020,R,98,Action & Adventure,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s1661,Shawn Mendes: In Wonder,Grant Singer,Shawn Mendes,11/23/20,2020,TV-MA,83,"Documentaries, Music & Musicals",15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s1664,Dolly Parton’s Christmas on the Square,Debbie Allen,"Dolly Parton, Christine Baranski, Treat Williams, Jenifer Lewis, Josh Segarra, Jeanine Mason, Mary Lane Haskell",11/22/20,2020,TV-PG,99,"Children & Family Movies, Music & Musicals",14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1667,Alien Xmas,Stephen Chiodo,"Keythe Farley, Dee Bradley Baker, Kaliayh Rhambo, Michelle Deco, Barbara Goodson",11/20/20,2020,TV-Y,42,Children & Family Movies,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1672,The App That Stole Christmas,Monica Floyd,"Jackie Long, Diane Marie Howard, Jaylin Hall, Miguel A. Núñez Jr., Ray J, JayQ The Legend, J. Anthony Brown, Kenny Rhodes, Amber Cosich",11/20/20,2020,TV-PG,64,"Children & Family Movies, Comedies",14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1682,The Princess Switch: Switched Again,Mike Rohl,"Vanessa Hudgens, Nick Sagar, Sam Palladio, Mia Lloyd, Lachlan Nieboer, Ricky Norwood, Florence Hall, Suanne Braun, Mark Fleischmann",11/19/20,2020,TV-G,97,"Children & Family Movies, Comedies, Dramas",14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s1687,Kevin Hart: Zero F**ks Given,Leslie Small,Kevin Hart,11/17/20,2020,TV-MA,70,Stand-Up Comedy,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s1695,Cloudy with a Chance of Meatballs 2,"Cody Cameron, Kris Pearn","Bill Hader, Anna Faris, James Caan, Will Forte, Andy Samberg, Benjamin Bratt, Neil Patrick Harris, Terry Crews, Kristen Schaal",11/15/20,2013,PG,95,"Children & Family Movies, Comedies",20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1700,White Christmas,Michael Curtiz,"Bing Crosby, Danny Kaye, Rosemary Clooney, Vera-Ellen, Dean Jagger, Mary Wickes, John Brascia, Anne Whitfield, George Chakiris",11/15/20,1954,TV-G,120,"Children & Family Movies, Classic Movies, Comedies",13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
s1701,Killer Cove,Damián Romay,"Haley Webb, Donny Boaz, Cathy Baron, Jason Alan Smith, Dennis Staroselsky, Owen Miller, Shawn Fitzgibbon",11/14/20,2019,TV-14,87,Thrillers,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s1704,Jingle Jangle: A Christmas Journey,David E. Talbert,"Forest Whitaker, Keegan-Michael Key, Hugh Bonneville, Anika Noni Rose, Madalen Mills, Phylicia Rashad, Ricky Martin, Justin Cornwell, Sharon Rose, Lisa Davina Phillip, Kieron Dyer",11/13/20,2020,PG,124,"Children & Family Movies, Music & Musicals",15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1711,Fruitvale Station,Ryan Coogler,"Michael B. Jordan, Melonie Diaz, Octavia Spencer, Kevin Durand, Chad Michael Murray, Ahna O'Reilly, Ariana Neal, Keenan Coogler, Trestin George, Joey Oglesby",11/12/20,2013,R,85,"Dramas, Independent Movies",14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s1730,The Late Bloomer,Kevin Pollak,"Johnny Simmons, Maria Bello, Brittany Snow, Kumail Nanjiani, Beck Bennett, Paul Wesley, Jane Lynch, J.K. Simmons, Lenora Crichlow",11/6/20,2016,R,95,Comedies,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s1732,A New York Christmas Wedding,Otoja Abit,"Nia Fairweather, Chris Noth, Cooper Koch, Tyra Ferrell, Denny Dillon, Adriana DeMeo, Otoja Abit, David Anzuelo, Camilla Harden, Natasha Goodman, Avery Whitted, Tony D. Head, Joe Perrino",11/5/20,2020,TV-MA,90,"Dramas, LGBTQ Movies, Romantic Movies",13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
s1737,Operation Christmas Drop,Martin Wood,"Kat Graham, Alexander Ludwig, Virginia Madsen, Janet Kidder, Jeff Joseph, Bethany Brown, Trezzo Mahoro, Rohan Campbell, Aliza Vellani, Aaron Douglas, Xavier de Guzman, Bruce Best",11/5/20,2020,TV-G,96,"Children & Family Movies, Comedies, Romantic Movies",15,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
s1750,Christmas Break-In,Michael Kampa,"Danny Glover, Denise Richards, Cameron Seely, Sean O'Bryan, Katrina Begin, Jake Van Wagoner, Douglas Spain, Dawson Ehlke",11/1/20,2019,TV-PG,87,"Children & Family Movies, Comedies",14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1752,Elf Pets: A Fox Cub’s Christmas Tale,Chanda Bell,"Leslie Bellair, Brad Hyland, Brody Rose, Carol Aebersold",11/1/20,2020,TV-Y,28,Children & Family Movies,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1753,Elf Pets: Santa’s Reindeer Rescue,Chanda Bell,"Brad Hyland, Drew Barber, Ashley Roberts, Lowrey Brown, Kristyl Tift, Manny Mahen, Olivia Berkeley, Eleanor Rocha",11/1/20,2020,TV-Y,27,Children & Family Movies,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1762,Little Monsters,Richard Greenberg,"Fred Savage, Howie Mandel, Daniel Stern, Margaret Whitton, Rick Ducommun, Frank Whaley, Ben Savage, William Murray Weiss, Devin Ratray, Amber Barretto",11/1/20,1989,PG,102,"Children & Family Movies, Comedies",8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1764,Piercing,Nicolas Pesce,"Christopher Abbott, Mia Wasikowska, Laia Costa, Marin Ireland, Maria Dizzia, Wendell Pierce, Olivia Bond, Dakota Lustick",11/1/20,2018,R,81,"Dramas, Independent Movies, Thrillers",11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
s1769,The Next Karate Kid,Christopher Cain,"Pat Morita, Hilary Swank, Michael Ironside, Constance Towers, Chris Conrad, Arsenio ""Sonny"" Trinidad, Michael Cavalieri, Walton Goggins",11/1/20,1994,PG,107,"Action & Adventure, Dramas, Sports Movies",6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
s1771,Wheels of Fortune,Shaun Paul Piccinino,"Matt Jones, Noureen DeWulf, John Ducey, Matty Cardarople, Jeff Fahey, Christina Moore, Gabriel Tigerman, Ali Afshar, Tyler Jacob Moore, Jessica Serfaty",11/1/20,2020,R,107,"Comedies, Sports Movies",12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1775,Hidden in Plain Sight,Stacia Crawford,"Victoria Barabas, Gino Anthony Pesi, Jake Allyn, Deborah Van Valkenburgh, Jessica Meraz, Jack Fisher, Eve Sigall, Jerod Meagher",10/30/20,2019,TV-14,87,"Dramas, Independent Movies, Thrillers",12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
s1786,Holidate,John Whitesell,"Emma Roberts, Luke Bracey, Kristin Chenoweth, Frances Fisher, Jessica Capshaw, Andrew Bachelor, Cynthy Wu, Alex Moffat, Manish Dayal",10/28/20,2020,TV-MA,105,"Comedies, Romantic Movies",13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
s1788,Metallica Through The Never,Nimród Antal,"Dane DeHaan, James Hetfield, Lars Ulrich, Kirk Hammett, Robert Trujillo",10/28/20,2013,R,93,Music & Musicals,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s1794,Sarah Cooper: Everything's Fine,Natasha Lyonne,"Sarah Cooper, Fred Armisen, Maya Rudolph, Ben Stiller, Megan Thee Stallion, Jane Lynch, Jon Hamm, Aubrey Plaza, Connie Chung, Jordan Black, Tommy Davidson, Helen Mirren, Jonathan Van Ness, Danielle Brooks, Winona Ryder, Marcella Arguello, Eddie Pepitone, Marisa Tomei, Whoopi Goldberg, Tom Kane",10/27/20,2020,TV-MA,50,Comedies,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s1803,Shattered Memories,Chris Sivertson,"Elizabeth Bogush, Brad Schmidt, Sarah Lind, Eddie Kaye Thomas, Phillip Boyd, Victoria Barabas, Mark Famiglietti, Walker Borba, Meg DeLacy",10/23/20,2018,TV-14,86,"Dramas, Thrillers",9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
s1812,"Yes, God, Yes",Karen Maine,"Natalia Dyer, Timothy Simons, Wolfgang Novogratz, Francesca Reale, Susan Blackwell, Alisha Boe, Donna Lynne Champlin, Parker Wierling",10/22/20,2020,R,78,"Comedies, Dramas, Independent Movies",15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s1817,Tremors: Shrieker Island,Don Michael Paul,"Michael Gross, Jon Heder, Caroline Langrishe, Cassie Clare, Matthew Douglas, Sahajak Boonthanakit, David Asavanond, Jackie Cruz, Richard Brake",10/20/20,2020,PG-13,102,"Action & Adventure, Horror Movies",17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
s1834,ParaNorman,"Sam Fell, Chris Butler","Kodi Smit-McPhee, Tucker Albrizzi, Anna Kendrick, Casey Affleck, Christopher Mintz-Plasse, Leslie Mann, Jeff Garlin, Elaine Stritch, Bernard Hill, Jodelle Ferland, Tempestt Bledsoe, Alex Borstein, John Goodman",10/18/20,2012,PG,93,"Children & Family Movies, Comedies",10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s1839,In a Valley of Violence,Ti West,"Ethan Hawke, John Travolta, Taissa Farmiga, James Ransone, Karen Gillan, Toby Huss, Tommy Nohilly, Larry Fessenden, Michael Davis, Burn Gorman",10/16/20,2016,R,104,Action & Adventure,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s1845,A Babysitter's Guide to Monster Hunting,Rachel Talalay,"Tamara Smart, Oona Laurence, Tom Felton, Troy Leigh-Anne Johnson, Lynn Masako Cheng, Ty Consiglio, Ian Ho, Indya Moore, Alessio Scalzotto, Tamsen McDonough",10/15/20,2020,TV-PG,99,Children & Family Movies,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
